4.6721,0.27815,0.31126,0.13409,0.31777,0.097262,0.01583,0.021049,0.045273,0.10057,0.068946,0,0,0.045214,0.051553,0.095034,0.081439,0.096611,0.079185,0.065406,0.043295,0.22938,0.10319,0.081931,0.059098,0.08307,0.047576,0,0.042989,0.037851,0.025102,0,0.0084843,0.080756,0.063037,0.090858,0.048713
0.27815,4.6801,0.42198,0.11918,0.1293,0.19365,0.1725,0.12647,0.098445,0.15417,0.11603,0.087658,0.13451,0.090145,0,0.17772,0.10902,0.18165,0.15491,0.12072,0.132,0.22832,0.09409,0.073965,0.15664,0.15768,0.15844,0.0062832,0.22282,0,0.074072,0.028086,0.13405,0.11103,0.1022,0.13605,0.13225
0.31126,0.42198,4.692,0.12998,0.27132,0.11628,0.074851,0.033815,0.12448,0.10944,0.062267,0.010781,0.092822,0,0.021593,0.14635,0.11962,0.13147,0.14942,0.024943,0.11386,0.19503,0.21994,0.087904,0.0669,0.20832,0.099835,0,0.1642,0.047467,0.061278,0.019463,0.0068686,0.1333,0.057089,0.13773,0.052385
0.13409,0.11918,0.12998,4.6086,0.20413,0.05922,0,0.14831,0.019352,0.052666,0,0.077435,0.05435,0.015244,0.08561,0.08721,0.063994,0,0.02699,0.081448,0.04034,0.13193,0.026333,0,0.015271,0,0.073037,0.027125,0.055798,0.077883,0.12979,0,0,0,0.066042,0.093479,0
0.31777,0.1293,0.27132,0.20413,4.7118,0,0,0.1318,0,0.061005,0.098528,0.028309,0.071518,0.090954,0.016273,0.10459,0,0.029766,0.048726,0.11323,0.12079,0.034862,0,0.050714,0.0069106,0.026805,0.1035,0.10642,0.0088316,0.010178,0.030104,0,0.012775,0.091608,0.023099,0.019618,0
0.097262,0.19365,0.11628,0.05922,0,4.6047,0.15418,0.15773,0.27245,0.11827,0.052705,0.2144,0.18385,0.05158,0.065068,0.18566,0.21025,0.15411,0.19153,0.059454,0.12785,0.11423,0.14907,0.12593,0.18942,0.22674,0.19157,0.10143,0.22561,0.15832,0.19201,0,0.13763,0.15502,0.16717,0.20881,0.095247
0.01583,0.1725,0.074851,0,0,0.15418,4.6126,0.14862,0.17021,0.049423,0.14916,0.10941,0.096837,0.025446,0.023329,0.18531,0.14231,0.18244,0.22041,0.050363,0.12587,0.057362,0.040587,0.17399,0.1723,0.13283,0.17035,0.026654,0.19406,0.15453,0.070214,0,0.12244,0.089314,0.21431,0.14935,0.11152
0.021049,0.12647,0.033815,0.14831,0.1318,0.15773,0.14862,4.6166,0.14347,0.092069,0.079847,0.067916,0.062751,0.041039,0.040848,0.15285,0.23664,0.2281,0.2142,0.035018,0.11812,0.05739,0.093126,0.17389,0.32063,0.28285,0.32601,0,0.26147,0.20991,0.25905,0,0.067216,0.14397,0.065979,0.2564,0.014745
0.045273,0.098445,0.12448,0.019352,0,0.27245,0.17021,0.14347,4.6205,0.10461,0.13693,0.11925,0.086021,0.04073,0.057318,0.167,0.21547,0.17403,0.29091,0.079303,0.16553,0.070304,0.059317,0.040359,0.28399,0.22487,0.24533,0.071181,0.11966,0.22844,0.083964,0,0.14488,0.087507,0.18433,0.15322,0.13148
0.10057,0.15417,0.10944,0.052666,0.061005,0.11827,0.049423,0.092069,0.10461,4.8269,0.1291,0.018418,0.075514,0.015068,0.043867,0.18188,0.22821,0.27589,0.22365,0.16141,0.094412,0.11801,0.075538,0.051061,0.039155,0.17762,0.10387,0,0.13408,0.1587,0.062979,0,0.13133,0.1323,0.12565,0.026652,0.16671
