4.6047,0.75321,0.98999,0.66471,0.79782,0.26062,0.34302,0.29431,0.34453,0.19669,0.12328,0.077537,0.24186,0.19966,0.073271,0.12877,0.089274,0.12387,0.16626,0.27513,0.2631,0.2283,0.14897,0.175,0.27333,0.37532,0.3056,0.28216,0.10918,0.33817,0,0.088023,0.19907,0.22014,0.25714,0.27857,0.24619
0.75321,4.6047,0.91755,0.44957,0.56287,0.2769,0.33799,0.31215,0.39951,0.16285,0.27744,0.14154,0.16935,0.18327,0.032309,0.13682,0.043436,0.13255,0.17046,0.28375,0.26611,0.19329,0.14802,0.27184,0.26862,0.33077,0.2005,0.19298,0.18708,0.38019,0.12953,0.014339,0.20123,0.14695,0.28844,0.23747,0.28804
0.98999,0.91755,4.6047,0.51129,0.69611,0.30715,0.27415,0.34065,0.37754,0.139,0.28467,0.18037,0.25522,0.12953,0.054672,0.11106,0.12965,0.1366,0.16655,0.29344,0.20219,0.2392,0.13854,0.18122,0.2545,0.28297,0.31545,0.1586,0.19122,0.34707,0.097515,0.014574,0.08451,0.23626,0.31087,0.34606,0.23596
0.66471,0.44957,0.51129,4.6047,0.62682,0.20391,0.21322,0.33919,0.23561,0.17317,0.089349,0.11119,0.13552,0.11563,0.092857,0.092543,0.11081,0.17528,0.083341,0.14582,0.16951,0.25177,0.0997,0.16371,0.29631,0.26448,0.26375,0.17773,0.13755,0.19628,0.086931,0,0.14798,0.1919,0.16148,0.23221,0.14629
0.79782,0.56287,0.69611,0.62682,4.6047,0.2449,0.11542,0.26391,0.29132,0.1758,0.16768,0.016941,0.2341,0.18937,0.018099,0.10422,0.14128,0.002112,0.075042,0.15222,0.18265,0.25171,0.1394,0.11782,0.16841,0.23334,0.18063,0.090409,0.1302,0.28583,0.041754,0,0.18419,0.17113,0.2651,0.19758,0.21353
0.26062,0.2769,0.30715,0.20391,0.2449,4.6086,0.51747,0.33776,0.35234,0.28191,0.43172,0.25848,0.18784,0.20563,0.076053,0.29838,0.29541,0.28154,0.28388,0.38016,0.53721,0.28661,0.29385,0.3045,0.34193,0.63598,0.39476,0.38712,0.2277,0.48118,0.35897,0.0095531,0.24094,0.25344,0.31778,0.3874,0.27535
0.34302,0.33799,0.27415,0.21322,0.11542,0.51747,4.6086,0.44226,0.41929,0.32795,0.31751,0.23569,0.32182,0.1408,0.07958,0.27221,0.29693,0.2425,0.32129,0.32009,0.4115,0.31556,0.26021,0.15568,0.51267,0.49197,0.43208,0.32553,0.21706,0.40113,0.35893,0,0.417,0.10597,0.20866,0.41015,0.36544
0.29431,0.31215,0.34065,0.33919,0.26391,0.33776,0.44226,4.6047,0.37128,0.31048,0.15938,0.17784,0.12237,0.1459,0.089606,0.24146,0.1795,0.27353,0.34004,0.21935,0.19362,0.17169,0.19741,0.22032,0.43607,0.51254,0.64321,0.23186,0.23226,0.32282,0.19093,0.027824,0.25286,0.12163,0.29848,0.30533,0.24469
0.34453,0.39951,0.37754,0.23561,0.29132,0.35234,0.41929,0.37128,4.6166,0.33126,0.22208,0.02765,0.22352,0.092436,0.1423,0.27776,0.2951,0.26864,0.31286,0.24168,0.35295,0.19156,0.1935,0.16525,0.50705,0.36419,0.29249,0.18514,0.35002,0.49039,0.36979,0.051188,0.34099,0.21388,0.25993,0.36836,0.27537
0.19669,0.16285,0.139,0.17317,0.1758,0.28191,0.32795,0.31048,0.33126,4.6047,0.24746,0.036936,0.091239,0.024714,0.071946,0.28248,0.22445,0.32502,0.303,0.11621,0.21052,0.15301,0.14987,0.11359,0.34468,0.26693,0.35114,0.28193,0.13728,0.27603,0.26045,0.015599,0.3095,0.10905,0.20794,0.33711,0.27407
0.12328,0.27744,0.28467,0.089349,0.16768,0.43172,0.31751,0.15938,0.22208,0.24746,4.6166,0.40333,0.43112,0.19515,0.095736,0.12508,0.1885,0.1374,0.24338,0.47248,0.4352,0.37271,0.35876,0.31064,0.24476,0.27897,0.23312,0.27942,0.31083,0.36432,0.21389,0.083409,0.24347,0.036308,0.2204,0.31355,0.23707
0.077537,0.14154,0.18037,0.11119,0.016941,0.25848,0.23569,0.17784,0.02765,0.036936,0.40333,4.6682,0.4695,0.13584,0.0023876,0.1111,0.1456,0.12885,0.13683,0.25888,0.24155,0.17086,0.065443,0.20843,0.21337,0.22953,0.14828,0.21474,0.22093,0.26425,0.20608,0.031885,0.14891,0.13279,0.19108,0.18732,0.16284
0.24186,0.16935,0.25522,0.13552,0.2341,0.18784,0.32182,0.12237,0.22352,0.091239,0.43112,0.4695,4.6047,0.097747,0.037523,0.12693,0.10286,0.1811,0.18075,0.37094,0.30232,0.31559,0.30515,0.27203,0.15902,0.274,0.13778,0.20548,0.18537,0.34668,0.2805,0.018448,0.088283,0.16049,0.27526,0.2423,0.20105
